id,neighbourhood_cleansed,room_type,property_type_bucket,price_numeric,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,host_segment,host_response_rate
6534770,Hackney,private_room,house,81.0,27,4.44,3.89,4.59,Small (2–5),1.0
6552713,Waltham Forest,private_room,house,,22,4.55,4.55,4.91,Single (1),
6580320,Kensington and Chelsea,entire_home,apartment,,65,4.58,4.58,4.83,Single (1),
6603139,Tower Hamlets,private_room,apartment,59.0,22,4.45,4.36,4.45,Small (2–5),
6611450,Haringey,entire_home,apartment,120.0,29,4.38,3.97,4.79,Single (1),1.0
6637242,Southwark,private_room,apartment,,21,4.52,4.85,4.55,Single (1),
6681157,Islington,private_room,house,,34,4.53,4.32,4.81,Single (1),
6751386,Lambeth,entire_home,apartment,114.0,198,4.51,4.32,4.78,Professional (6–20),0.99
6766330,Croydon,entire_home,house,,32,4.56,4.66,4.78,Single (1),
6831594,Camden,entire_home,apartment,,63,4.3,4.13,4.54,Single (1),1.0
6866093,Westminster,entire_home,apartment,391.0,86,4.34,4.16,4.84,Single (1),
6872714,Camden,entire_home,apartment,143.0,135,4.47,4.59,4.7,Small (2–5),1.0
6915730,Newham,private_room,house,34.0,44,4.16,4.09,4.47,Professional (6–20),1.0
6929789,Hackney,entire_home,apartment,164.0,21,4.29,4.81,4.43,Single (1),
6950763,Newham,private_room,house,33.0,76,4.57,4.57,4.75,Professional (6–20),1.0
6961058,Newham,entire_home,house,,117,4.53,4.47,4.9,Single (1),
6963699,Westminster,entire_home,apartment,209.0,91,4.56,4.71,4.74,Commercial (21+),0.99
6981788,Wandsworth,private_room,apartment,315.0,42,4.5,4.54,4.88,Single (1),
6984287,Camden,entire_home,apartment,,27,4.56,4.67,4.81,Single (1),0.7
6992411,Westminster,private_room,apartment,61.0,232,4.56,4.38,4.75,Small (2–5),0.85
7032480,Westminster,entire_home,apartment,,34,4.56,4.47,4.94,Small (2–5),1.0
7033399,Southwark,entire_home,apartment,,24,4.54,4.54,4.71,Single (1),
7098712,Haringey,entire_home,house,,34,4.41,4.47,4.76,Single (1),
7141356,Kensington and Chelsea,entire_home,apartment,372.0,67,4.43,4.34,4.88,Single (1),1.0
7171920,Hounslow,entire_home,house,170.0,39,4.38,4.51,4.76,Single (1),0.0
7209936,Tower Hamlets,entire_home,apartment,,72,4.53,4.41,4.83,Single (1),
7251196,Redbridge,private_room,other,,35,4.09,3.94,4.77,Single (1),
7251352,Southwark,entire_home,apartment,,45,4.33,3.91,4.81,Single (1),
7271172,Camden,entire_home,apartment,205.0,61,4.25,4.48,4.65,Commercial (21+),1.0
7272019,Westminster,entire_home,apartment,,53,4.49,4.6,4.83,Small (2–5),1.0
7324287,Camden,private_room,apartment,,25,4.48,4.75,4.76,Single (1),
7334540,Kensington and Chelsea,entire_home,apartment,,26,4.38,4.62,4.73,Single (1),
7366284,Bromley,private_room,house,29.0,63,4.52,4.61,4.65,Small (2–5),0.0
7447784,Islington,private_room,apartment,,25,4.56,4.58,4.75,Small (2–5),
7449214,Hackney,entire_home,apartment,,57,4.56,4.33,4.81,Single (1),
7458828,Lewisham,entire_home,apartment,,32,4.5,4.22,4.75,Single (1),
7473329,Lambeth,entire_home,apartment,,29,4.14,4.07,4.36,Single (1),
7489351,Camden,entire_home,apartment,250.0,72,4.25,4.4,4.69,Commercial (21+),0.99
7495122,Wandsworth,entire_home,apartment,,33,4.52,4.66,4.84,Single (1),
7644805,Hackney,private_room,apartment,,21,4.57,4.48,5.0,Small (2–5),
7710234,Southwark,private_room,apartment,,26,4.54,4.36,4.88,Single (1),
7725299,Islington,private_room,apartment,,22,4.55,4.55,4.73,Small (2–5),
7753097,Hackney,private_room,apartment,,58,4.48,4.12,4.72,Single (1),
7759306,Hackney,private_room,house,,75,4.53,4.44,4.77,Professional (6–20),1.0
7772930,Camden,entire_home,apartment,,80,4.23,4.34,4.85,Small (2–5),
7830418,Barnet,private_room,apartment,52.0,22,4.32,3.68,4.86,Single (1),1.0
7847003,Lambeth,private_room,apartment,30.0,62,4.47,4.37,4.68,Single (1),
7857483,Hackney,private_room,apartment,,24,4.54,4.54,4.63,Small (2–5),
7878442,Merton,private_room,house,35.0,318,4.45,4.03,4.69,Small (2–5),1.0
7882923,Ealing,entire_home,apartment,,39,4.44,4.21,4.69,Single (1),
7906953,Tower Hamlets,entire_home,apartment,,76,4.49,4.67,4.87,Single (1),
7954643,Westminster,entire_home,apartment,300.0,222,4.39,4.61,4.65,Professional (6–20),0.85
7960921,Wandsworth,entire_home,apartment,111.0,128,4.51,4.3,4.84,Single (1),1.0
8028208,Westminster,entire_home,apartment,,22,4.5,4.59,4.91,Single (1),0.5
8041949,Wandsworth,private_room,apartment,,25,4.52,4.58,4.92,Single (1),
8042865,Westminster,private_room,apartment,102.0,134,4.46,4.57,4.68,Single (1),1.0
8099379,Tower Hamlets,private_room,apartment,44.0,39,4.49,4.28,4.79,Professional (6–20),0.97
8137867,Wandsworth,private_room,house,96.0,70,4.31,4.5,4.83,Single (1),
8140993,Hammersmith and Fulham,private_room,apartment,36.0,185,4.54,4.27,4.84,Small (2–5),0.61
8170629,Newham,private_room,house,,21,4.52,4.3,4.75,Small (2–5),
8303815,Tower Hamlets,entire_home,apartment,106.0,36,4.47,4.28,4.75,Small (2–5),1.0
8335468,Islington,entire_home,apartment,124.0,56,4.57,4.59,4.77,Commercial (21+),0.95
8339023,Kensington and Chelsea,entire_home,apartment,,30,4.55,4.53,4.86,Commercial (21+),1.0
8363592,Kensington and Chelsea,entire_home,apartment,,35,4.37,4.49,4.94,Single (1),
8373623,Newham,private_room,apartment,84.0,30,4.57,4.27,4.63,Small (2–5),1.0
8398257,Merton,private_room,apartment,35.0,216,4.5,4.1,4.69,Small (2–5),0.8
8584406,Islington,entire_home,apartment,,40,4.38,4.28,4.65,Single (1),0.9
8588442,Wandsworth,private_room,house,,20,4.2,4.15,4.7,Small (2–5),
8595302,Westminster,entire_home,house,,88,4.23,4.43,4.84,Small (2–5),
8662217,Kensington and Chelsea,entire_home,apartment,,57,4.39,4.56,4.46,Single (1),
8684624,Barnet,entire_home,apartment,46.0,29,4.45,4.28,4.83,Single (1),1.0
8702391,Camden,entire_home,apartment,207.0,34,4.29,4.15,4.71,Small (2–5),1.0
8728268,Westminster,entire_home,apartment,115.0,290,4.31,4.22,4.71,Commercial (21+),1.0
8827603,Lewisham,private_room,apartment,54.0,64,4.55,4.42,4.92,Small (2–5),1.0
8843708,Westminster,entire_home,apartment,,135,4.39,4.43,4.9,Small (2–5),1.0
8966650,Tower Hamlets,entire_home,apartment,,45,4.47,4.6,4.89,Single (1),
9002199,Newham,private_room,apartment,38.0,60,4.52,4.35,4.73,Small (2–5),0.9
9020095,Enfield,entire_home,apartment,60.0,209,4.56,4.63,4.71,Small (2–5),1.0
9021363,Enfield,entire_home,apartment,68.0,145,4.53,4.54,4.77,Small (2–5),1.0
9041832,Kensington and Chelsea,private_room,house,53.0,254,4.49,4.44,4.67,Small (2–5),0.8
9126003,Islington,entire_home,apartment,140.0,59,4.37,4.64,4.83,Single (1),0.8
9135195,Haringey,entire_home,apartment,,20,4.55,4.6,4.9,Single (1),
9142124,Islington,entire_home,apartment,,56,4.09,3.88,4.77,Single (1),
9144413,Ealing,entire_home,apartment,,34,4.24,3.71,4.68,Single (1),
9183129,Westminster,entire_home,apartment,,175,4.35,4.57,4.65,Professional (6–20),0.85
9293523,Westminster,entire_home,apartment,298.0,29,4.21,4.55,4.63,Commercial (21+),1.0
9368668,Hackney,entire_home,house,,46,4.35,4.44,4.47,Single (1),
9451312,Kensington and Chelsea,entire_home,apartment,209.0,74,4.57,4.72,4.79,Professional (6–20),0.94
9504778,Southwark,entire_home,house,,62,4.45,4.68,4.66,Single (1),
9570490,Hammersmith and Fulham,entire_home,apartment,165.0,60,4.5,4.03,4.7,Small (2–5),1.0
9593832,Islington,entire_home,apartment,,42,4.57,4.5,4.88,Professional (6–20),
9601890,Westminster,entire_home,apartment,285.0,251,4.4,4.5,4.73,Professional (6–20),0.85
9605538,Westminster,entire_home,apartment,234.0,98,4.52,4.7,4.69,Commercial (21+),0.99
9606685,Southwark,entire_home,apartment,,21,4.29,4.0,4.7,Single (1),
9665686,Hackney,entire_home,apartment,95.0,214,4.58,4.55,4.82,Professional (6–20),1.0
9768672,Islington,entire_home,apartment,124.0,60,4.43,4.67,4.59,Commercial (21+),0.95
9769063,Islington,entire_home,apartment,124.0,37,4.3,4.78,4.5,Commercial (21+),0.95
9787800,Ealing,entire_home,apartment,90.0,79,4.48,4.15,4.91,Professional (6–20),1.0
9800352,Islington,entire_home,apartment,175.0,25,4.44,4.92,4.6,Commercial (21+),1.0
9805254,Hammersmith and Fulham,entire_home,apartment,,43,4.37,4.37,4.6,Single (1),
9822179,Lambeth,private_room,apartment,57.0,156,4.58,4.56,4.51,Single (1),0.7
9850165,Islington,entire_home,apartment,,20,4.55,4.8,4.9,Single (1),
9856493,Tower Hamlets,entire_home,apartment,180.0,43,4.56,4.28,4.93,Single (1),
9858396,Tower Hamlets,entire_home,apartment,247.0,20,4.4,4.15,4.75,Small (2–5),1.0
9863600,Brent,private_room,apartment,54.0,50,4.5,4.4,4.8,Small (2–5),1.0
9934579,Hammersmith and Fulham,private_room,house,,31,4.29,4.48,4.69,Small (2–5),
9951982,Southwark,entire_home,apartment,,34,4.41,4.53,4.91,Single (1),
9973401,Wandsworth,entire_home,apartment,,80,4.54,4.63,4.74,Single (1),
10033362,Lewisham,entire_home,apartment,,33,4.58,4.13,4.97,Small (2–5),
10056599,Bromley,entire_home,apartment,,22,4.36,4.55,4.62,Single (1),
10068573,Haringey,private_room,house,57.0,161,4.58,4.65,4.84,Small (2–5),1.0
10150297,Newham,entire_home,apartment,107.0,28,4.29,4.46,4.67,Small (2–5),0.88
10177621,Westminster,entire_home,apartment,125.0,263,4.42,4.51,4.52,Small (2–5),0.98
10279056,Barnet,private_room,house,50.0,33,4.55,4.73,4.76,Small (2–5),1.0
10292096,Westminster,entire_home,apartment,,95,4.15,4.37,4.67,Small (2–5),0.0
10328522,Richmond upon Thames,entire_home,house,495.0,43,4.56,4.63,4.81,Small (2–5),1.0
10355208,Westminster,entire_home,apartment,230.0,202,4.11,4.51,4.66,Professional (6–20),0.89
10355508,Westminster,entire_home,apartment,300.0,42,4.55,4.71,4.62,Commercial (21+),1.0
10355803,Camden,entire_home,apartment,132.0,117,4.33,4.32,4.72,Professional (6–20),1.0
10420857,Southwark,entire_home,apartment,344.0,41,4.54,4.59,4.56,Commercial (21+),0.99
10530310,Kensington and Chelsea,entire_home,apartment,,90,4.57,4.41,4.87,Small (2–5),
10584673,Westminster,entire_home,apartment,,87,4.56,4.71,4.75,Small (2–5),
10591870,Newham,entire_home,apartment,,157,4.45,4.46,4.83,Commercial (21+),1.0
10609922,Tower Hamlets,entire_home,apartment,,30,4.53,4.9,4.73,Single (1),
10616242,Merton,private_room,apartment,45.0,20,4.55,4.3,4.9,Single (1),1.0
10672680,Camden,private_room,apartment,75.0,110,4.58,4.49,4.81,Single (1),1.0
10673631,Kensington and Chelsea,entire_home,apartment,267.0,126,4.55,4.56,4.84,Commercial (21+),1.0
10778211,Newham,private_room,house,,99,4.3,4.18,4.79,Single (1),
10807880,Bromley,private_room,house,,36,4.53,4.54,4.81,Single (1),
10857242,Westminster,private_room,apartment,62.0,399,4.46,4.57,4.83,Professional (6–20),1.0
10868644,Hammersmith and Fulham,entire_home,apartment,,22,4.41,4.23,4.91,Commercial (21+),1.0
10869839,Kensington and Chelsea,entire_home,apartment,,51,4.49,4.67,4.55,Single (1),
10897236,Kingston upon Thames,entire_home,apartment,84.0,29,4.45,4.97,4.55,Professional (6–20),
10918655,Wandsworth,entire_home,apartment,166.0,32,4.53,4.84,4.68,Professional (6–20),1.0
10948768,Lambeth,entire_home,apartment,,23,4.39,4.65,4.87,Single (1),
10952994,Kingston upon Thames,entire_home,apartment,84.0,22,4.41,4.59,4.55,Professional (6–20),
11051784,Southwark,private_room,house,58.0,576,4.58,4.49,4.82,Small (2–5),1.0
11066627,Westminster,private_room,apartment,51.0,420,4.55,4.68,4.87,Professional (6–20),1.0
11077925,Westminster,private_room,apartment,44.0,403,4.55,4.6,4.88,Professional (6–20),1.0
11088504,Westminster,entire_home,apartment,,24,4.38,4.96,4.5,Single (1),
11100462,Kensington and Chelsea,entire_home,apartment,186.0,53,4.32,4.0,4.57,Small (2–5),0.88
11151350,Westminster,entire_home,apartment,277.0,78,4.49,4.83,4.57,Commercial (21+),1.0
11165076,Tower Hamlets,private_room,apartment,,115,4.58,4.26,4.91,Small (2–5),
11166419,Hammersmith and Fulham,entire_home,apartment,,28,4.39,4.43,4.64,Single (1),
11171713,Hillingdon,entire_home,apartment,,185,4.33,4.87,4.71,Single (1),
11173444,Lewisham,entire_home,apartment,,34,4.24,4.39,4.7,Single (1),
11174871,Tower Hamlets,private_room,apartment,,103,4.57,4.11,4.87,Small (2–5),
11178151,Tower Hamlets,private_room,apartment,,22,4.45,4.0,4.86,Small (2–5),
11202509,Westminster,entire_home,apartment,276.0,89,4.51,4.83,4.55,Commercial (21+),1.0
11221340,Kensington and Chelsea,entire_home,apartment,222.0,86,4.57,4.65,4.83,Small (2–5),1.0
11264626,Newham,private_room,apartment,,50,4.54,4.24,4.7,Small (2–5),
11272599,Westminster,entire_home,apartment,280.0,74,4.42,4.89,4.6,Commercial (21+),1.0
11308633,Tower Hamlets,private_room,apartment,,213,4.58,4.22,4.88,Small (2–5),
11353017,Westminster,entire_home,apartment,164.0,325,4.57,4.63,4.7,Single (1),1.0
11359511,Kensington and Chelsea,entire_home,apartment,205.0,302,4.1,3.89,4.19,Single (1),0.83
11419334,Westminster,entire_home,apartment,110.0,360,4.42,4.48,4.8,Professional (6–20),
11492380,Waltham Forest,entire_home,house,213.0,24,4.04,3.58,4.38,Professional (6–20),0.93
11510423,Westminster,entire_home,apartment,,38,4.24,3.84,4.82,Single (1),
11539202,Merton,entire_home,apartment,66.0,89,4.45,3.99,4.8,Single (1),
11554371,Camden,entire_home,apartment,144.0,56,4.32,4.2,4.66,Small (2–5),1.0
11560603,Waltham Forest,private_room,house,31.0,39,4.49,4.53,4.59,Professional (6–20),0.97
11571554,Westminster,entire_home,apartment,220.0,222,4.46,4.57,4.69,Professional (6–20),1.0
11589946,Westminster,entire_home,apartment,,150,4.4,4.46,4.65,Professional (6–20),0.97
11596486,Waltham Forest,private_room,house,32.0,39,4.46,4.63,4.82,Professional (6–20),0.97
11599536,Lewisham,entire_home,house,,42,4.38,4.1,4.67,Small (2–5),0.0
11620064,Westminster,entire_home,apartment,290.0,155,4.36,4.48,4.71,Professional (6–20),1.0
11713381,Wandsworth,entire_home,house,,21,4.43,4.45,4.67,Single (1),
11745908,Kensington and Chelsea,entire_home,apartment,,20,4.05,3.85,4.53,Single (1),
11816239,Westminster,entire_home,apartment,299.0,150,4.45,4.61,4.71,Professional (6–20),0.85
11840791,Kensington and Chelsea,private_room,house,,80,4.49,4.49,4.91,Professional (6–20),0.94
11860612,Camden,private_room,house,,27,4.07,3.48,4.33,Single (1),
11876615,City of London,entire_home,apartment,209.0,99,4.41,4.46,4.57,Professional (6–20),1.0
11878121,City of London,entire_home,apartment,252.0,27,4.48,4.48,4.63,Professional (6–20),1.0
11954862,Hammersmith and Fulham,entire_home,apartment,76.0,42,4.57,4.78,4.83,Commercial (21+),1.0
11955812,Camden,entire_home,house,,31,4.58,4.65,4.84,Commercial (21+),0.98
11966950,Tower Hamlets,entire_home,apartment,,74,4.32,4.35,4.7,Professional (6–20),1.0
11971075,Tower Hamlets,entire_home,apartment,150.0,34,4.32,4.41,4.62,Commercial (21+),0.89
11977068,Harrow,private_room,house,44.0,30,4.53,4.6,4.67,Small (2–5),1.0
11988123,Lambeth,entire_home,apartment,121.0,344,4.4,4.3,4.63,Single (1),1.0
12076769,Newham,private_room,house,,397,4.47,4.25,4.77,Small (2–5),
12077432,Newham,private_room,house,,40,4.45,4.6,4.85,Small (2–5),
12078745,Ealing,private_room,house,44.0,111,4.52,4.43,4.75,Small (2–5),1.0
12100616,Kensington and Chelsea,private_room,house,89.0,87,4.44,4.35,4.77,Professional (6–20),0.94
12101028,Kensington and Chelsea,private_room,hotel,79.0,109,4.45,4.34,4.75,Professional (6–20),0.94
12101284,Kensington and Chelsea,private_room,house,129.0,65,4.52,4.38,4.75,Professional (6–20),0.94
12101525,Kensington and Chelsea,private_room,house,110.0,75,4.48,4.45,4.88,Professional (6–20),0.94
12121625,Barking and Dagenham,private_room,house,27.0,34,4.53,4.29,4.91,Small (2–5),1.0
12146437,Camden,entire_home,apartment,,83,4.53,4.45,4.73,Small (2–5),
12182613,Brent,private_room,house,36.0,189,4.58,4.64,4.83,Small (2–5),1.0
12220637,Brent,private_room,house,35.0,202,4.49,4.62,4.82,Small (2–5),1.0
12239217,Kensington and Chelsea,entire_home,apartment,75.0,102,4.25,4.26,4.74,Single (1),1.0
12241605,Westminster,entire_home,house,,41,4.17,4.59,4.8,Small (2–5),1.0
12258254,Greenwich,entire_home,apartment,,44,4.5,4.62,4.91,Single (1),
12279193,Barnet,entire_home,apartment,,21,4.57,4.48,4.9,Professional (6–20),1.0
12381919,Southwark,private_room,apartment,68.0,336,4.51,4.8,4.53,Single (1),1.0
12392709,Westminster,private_room,apartment,63.0,25,4.56,4.72,4.84,Small (2–5),1.0
12394812,Westminster,entire_home,apartment,,104,4.37,4.5,4.79,Professional (6–20),0.98
12417402,Westminster,entire_home,apartment,,21,4.57,4.62,4.71,Single (1),
12598547,Camden,private_room,apartment,,55,4.56,4.49,4.78,Single (1),0.0
12653285,Camden,entire_home,apartment,,28,4.5,4.68,4.85,Single (1),
12801950,Greenwich,private_room,house,33.0,21,4.48,4.19,4.9,Small (2–5),0.9
12814460,Brent,private_room,house,,72,4.56,4.89,4.8,Single (1),
12820614,City of London,entire_home,apartment,95.0,331,4.43,4.34,4.76,Small (2–5),0.91
12865944,Camden,entire_home,apartment,105.0,119,4.31,4.14,4.64,Small (2–5),0.98
12866324,Westminster,private_room,apartment,62.0,180,4.46,4.52,4.66,Professional (6–20),0.97
12876566,Hackney,entire_home,apartment,214.0,173,4.25,4.46,4.69,Professional (6–20),1.0
12879444,Islington,entire_home,apartment,,32,4.47,4.5,4.78,Single (1),
12882744,Ealing,private_room,house,200.0,49,4.49,4.31,4.94,Small (2–5),
12903951,Greenwich,private_room,house,33.0,28,4.21,3.57,4.71,Small (2–5),0.9
12938403,Ealing,private_room,house,31.0,79,4.56,4.38,4.72,Small (2–5),1.0
13040697,Camden,entire_home,apartment,3990.0,57,4.53,4.51,4.8,Single (1),
13059074,Islington,entire_home,apartment,,49,4.45,3.84,4.83,Single (1),
13062883,Kensington and Chelsea,entire_home,apartment,,120,4.48,4.63,4.68,Single (1),
13073827,Lambeth,entire_home,house,301.0,124,4.57,4.48,4.69,Single (1),
13107901,Lewisham,entire_home,apartment,83.0,24,4.25,4.04,4.96,Single (1),0.91
13118876,Kensington and Chelsea,private_room,apartment,,20,4.5,4.25,4.85,Small (2–5),1.0
13131165,Hammersmith and Fulham,private_room,house,27.0,215,4.42,4.26,4.74,Small (2–5),1.0
13162363,Westminster,entire_home,apartment,269.0,109,4.58,4.54,4.81,Professional (6–20),0.94
13182488,Kensington and Chelsea,private_room,hotel,87.0,117,4.34,4.42,4.68,Professional (6–20),0.94
13183092,Kensington and Chelsea,private_room,hotel,96.0,127,4.45,4.43,4.72,Professional (6–20),0.94
13201806,Westminster,entire_home,apartment,499.0,142,4.36,4.49,4.77,Professional (6–20),0.89
13202466,Westminster,entire_home,apartment,288.0,152,4.39,4.54,4.73,Professional (6–20),0.89
13207914,Tower Hamlets,private_room,apartment,,203,4.21,4.17,4.68,Professional (6–20),1.0
13214790,Brent,entire_home,apartment,59.0,85,4.12,4.09,4.54,Commercial (21+),0.99
13339584,Southwark,private_room,apartment,60.0,397,4.41,4.22,4.85,Professional (6–20),1.0
13402693,Haringey,entire_home,apartment,100.0,77,4.43,4.57,4.49,Commercial (21+),
13422389,Tower Hamlets,private_room,house,40.0,222,4.43,4.43,4.85,Professional (6–20),1.0
13484084,Haringey,entire_home,apartment,,23,4.52,3.91,4.86,Single (1),
13541121,Tower Hamlets,private_room,house,38.0,212,4.47,4.59,4.82,Professional (6–20),1.0
13557864,Kensington and Chelsea,private_room,apartment,58.0,417,4.57,4.41,4.7,Single (1),1.0
13630421,Westminster,entire_home,apartment,,47,4.32,4.11,4.57,Small (2–5),
13649949,Hounslow,private_room,apartment,,23,4.48,3.83,4.78,Single (1),
13738984,Kensington and Chelsea,entire_home,apartment,76.0,20,4.45,4.2,4.7,Single (1),
13776821,Greenwich,entire_home,apartment,,64,4.47,4.67,4.7,Single (1),1.0
13821297,Lewisham,entire_home,apartment,132.0,22,4.18,4.32,4.36,Single (1),
13845424,Lambeth,private_room,house,49.0,26,4.42,4.65,4.5,Small (2–5),0.5
13868955,Westminster,entire_home,apartment,149.0,21,4.43,4.71,4.81,Commercial (21+),1.0
13882605,Hammersmith and Fulham,private_room,apartment,,90,4.54,4.33,4.86,Small (2–5),
13890915,Westminster,hotel_room,hotel,,77,4.56,4.6,4.86,Commercial (21+),1.0
13953263,Tower Hamlets,private_room,apartment,,23,4.43,4.74,4.91,Single (1),
13963969,Hammersmith and Fulham,private_room,apartment,,71,4.46,4.07,4.9,Small (2–5),
13970399,Southwark,private_room,apartment,54.0,406,4.43,4.19,4.9,Professional (6–20),1.0
13985493,Kensington and Chelsea,entire_home,apartment,,62,4.34,4.42,4.73,Commercial (21+),1.0
13985754,Hackney,entire_home,apartment,221.0,69,4.1,3.93,4.43,Commercial (21+),
14020555,Westminster,entire_home,apartment,85.0,101,4.47,4.47,4.8,Commercial (21+),0.77
14029424,Westminster,private_room,apartment,,53,4.58,4.72,4.87,Commercial (21+),1.0
14042026,Barking and Dagenham,private_room,house,,27,4.41,4.11,4.81,Single (1),
14082295,Westminster,entire_home,apartment,133.0,120,4.48,4.5,4.77,Commercial (21+),0.77
14082599,Westminster,entire_home,apartment,199.0,62,4.58,4.39,4.67,Commercial (21+),0.77
14193910,Kensington and Chelsea,private_room,house,76.0,108,4.23,4.47,4.56,Professional (6–20),0.94
